country;filename
6;gr/Unnamed Road, Kastoria 522 00, Greece.png
6;gr/Unnamed Road, Kentrika Tzoumerka 470 45, Griechenland.png
6;gr/Unnamed Road, Kentrika Tzoumerka 471 00, Greece.png
6;gr/Unnamed Road, Kerkira 490 84, Greece.png
6;gr/Unnamed Road, Kertezi 250 01, Grecia.png
6;gr/Unnamed Road, Kimi Aliveri 340 17, Greece.png
6;gr/Unnamed Road, Kimi Aliveri 345 00, Greece.png
6;gr/Unnamed Road, Kipoula 230 71, Greece.png
6;gr/Unnamed Road, Krathi 250 06, Greece.png
6;gr/Unnamed Road, Lesvos 811 00, Greece.png
6;gr/Unnamed Road, Lesvos 811 00, Grækenland.png
6;gr/Unnamed Road, Lesvos 811 03, Greece.png
6;gr/Unnamed Road, Livadia 321 00, Greece.png
6;gr/Unnamed Road, Lokres 350 05, Greece.png
6;gr/Unnamed Road, Lokres 350 12, Grekland.png
6;gr/Unnamed Road, Makrakomi 350 17, Greece.png
6;gr/Unnamed Road, Mandra Idillia 196 00, Greece.png
6;gr/Unnamed Road, Monemvasia 230 52, Greece.png
6;gr/Unnamed Road, Monemvasia 230 53, Greece.png
6;gr/Unnamed Road, Monemvasia 230 53, Греция.png
6;gr/Unnamed Road, Monemvasia, Hellas.png
6;gr/Unnamed Road, Monolithos 847 00, Греция.png
6;gr/Unnamed Road, Mpouros 340 01, Greece.png
6;gr/Unnamed Road, Naxos ke Mikres Kiklades 843 02, Greece.png
6;gr/Unnamed Road, Nea Propontida 630 80, Greece.png
6;gr/Unnamed Road, Oreokastro 545 00, Greece.png
6;gr/Unnamed Road, Pachni 673 00, Greece.png
6;gr/Unnamed Road, Paggeo 640 07, Grekland.png
6;gr/Unnamed Road, Paralia Chiliadou 340 14, Greece.png
6;gr/Unnamed Road, Patra 265 00, Greece.png
6;gr/Unnamed Road, Pigadia 344 00, Hellas.png
6;gr/Unnamed Road, Pilos Nestor 240 04, Greece.png
6;gr/Unnamed Road, Prespes 530 77, Greece.png
6;gr/Unnamed Road, Psakoudia 630 71, Greece.png
6;gr/Unnamed Road, Rizovouni 340 13, Grecia.png
6;gr/Unnamed Road, Rizovouni 340 13, Greece.png
6;gr/Unnamed Road, Salamina 189 00, Greece.png
6;gr/Unnamed Road, Santorini 847 00, Greece.png
6;gr/Unnamed Road, Sifnos 840 03, Grækenland.png
6;gr/Unnamed Road, Sikia 590 31, Greece.png
6;gr/Unnamed Road, Sintiki 623 00, Greece.png
6;gr/Unnamed Road, Siros Ermoupoli 841 00, Griechenland.png
6;gr/Unnamed Road, Skopos 530 71, Greece.png
6;gr/Unnamed Road, Soufli 680 03, Greece.png
6;gr/Unnamed Road, Sparti 231 00, Greece.png
6;gr/Unnamed Road, Thasos 640 02, Greece.png
6;gr/Unnamed Road, Tinos 842 00, Greece.png
6;gr/Unnamed Road, Veria 59132, Greece.png
6;gr/Unnamed Road, Vlichada 847 03, Greece.png
6;gr/Unnamed Road, Volos 385 00, Greece.png
6;gr/Unnamed Road, Volvi 570 14, Greece.png
6;gr/Unnamed Road, Xilokastro Evrostini 204 00, Greece.png
6;gr/Unnamed Road, Zakinthos 291 00, Griechenland.png
6;gr/Ταξιαρχών, Kokkoni 200 02, Greece.png
7;it/A1 Milano - Napoli, 43012 Fidenza, Parma, Italy.png
7;it/A14, 71045 Orta Nova, Foggia, Italie.png
7;it/A14, 71121 Foggia, Italy.png
7;it/A25, 67068 Scurcola Marsicana, L'Aquila, República Italiana.png
7;it/Autostrada Catania - Siracusa, 96100 Siracusa Syracuse, Italy.png
7;it/Contrada Camparao, 97012 Chiaramonte Gulfi, Ragusa, Italy.png
7;it/Contrada Lacuni, 8, 88050 Simeri Crichi, Catanzaro, Italy.png
7;it/Contrada Matinazza, 55, 87016 Morano Calabro Cosenza, Italy.png
7;it/Contrada Olmo, 9, 83030 Zungoli, Avellino, Italy.png
7;it/Contrada Petraro, 7, Cilento and Vallo di Diano National Park, 84030 Sanza, Salerno, Italy.png
7;it/Contrada Pianella, 82024 Colle Sannita, Benevento, Italy.png
7;it/Contrada Ponticello, 10, 87076 Villapiana, Cosenza, República Italiana.png
7;it/Contrada Sant'Eustachio Pennini, 83100 Avellino, Italy.png
7;it/E25, 10018 Pavone Canavese, Turin, Italie.png
7;it/E45, 88040 San Mango d'Aquino, Catanzaro, Italië.png
7;it/Frazione Forca, 92, 63094 Montegallo, Ascoli Piceno, Italy.png
7;it/Indiano Bridge, 50142 Florence, Italy.png
7;it/Località Belforte, 22, 43043 Ostia Parmense Parma, Italy.png
7;it/Località Capo D'Acqua, 20, 03021 Amaseno, Frosinone, República Italiana.png
7;it/Località Ilci, 29A, 06059 Todi, Perugia, Italy.png
7;it/Località Marzano, 10, 43040 Sala Baganza, Parma, Italy.png
7;it/Località Morano Madonnuccia, 45, 06023 Morano Madonnuccia Prowincja Perugia, Włochy.png
7;it/Località Riosecco, 16, 52014 Poppi, Arezzo, Italy.png
7;it/Località San Biagio, 36B, 61032 Fano Pesaro and Urbino, Italy.png
7;it/Località Viepri, 8-11, 06056 Viepri, Perugia, Italy.png
7;it/Piazza S. Pancrazio, 2, 10044 Pianezza TO, Italia.png
7;it/Piazza Tita Rocca, 16, 03034 Purgatorio Frosinone, Italy.png
7;it/Regione Buonacossa, 34, 15010 Visone Alessandria, Italy.png
7;it/Regione Gambarello, 37B, 12013 Chiusa di Pesio, Coni, Italie.png
7;it/SP11, 43012 Fontanellato, Parma, Italien.png
7;it/SP113, Sassari, Italy.png
7;it/SP2, 33092 Cavasso Nuovo Pordenone, Italia.png
7;it/SP231, 70037 Ruvo di Puglia, Bari, Italy.png
7;it/SP25, km8,5, 07037 Sorso, Porto Torres Sassari, Italy.png
7;it/SP28bis, 17017 Roccavignale, Savone, Italie.png
7;it/SP35, 09090 Usellus, Oristano, Italy.png
7;it/SP37, 45014 Porto Viro, Rovigo, Italy.png
7;it/SP37b, 37030 Mezzane di sotto VR, Italia.png
7;it/SP40, 97018 Scicli, Ragusa, Italy.png
7;it/SP426, 84025 Eboli, Salerno, Italy.png
7;it/SP43, 33087 Villaraccolta-buset Pordenone, Italy.png
7;it/SP48, 85024 Lavello, Potenza, Italy.png
7;it/SP5.1, 09040 Guasila, Cagliari, Italy.png
7;it/SP5.29, 09038 Serramanna, Medio Campidano, Italy.png
7;it/SP513, 42020 Vetto, Reggio Emilia, Italy.png
7;it/SP523, Albareto, Parma, Italy.png
7;it/SP57, 08010 Birori, Nuoro, Italy.png
7;it/SP638, Cortina d'Ampezzo, Belluno, Italy.png
7;it/SP81, 07037 Sorso, Sassari, Italie.png
7;it/SP83, Acquaviva delle Fonti, Bari, Italy.png
7;it/SR439dir, 56048 Volterra, Pisa, Italy.png
7;it/SS106, 89036 Pantano Grande Reggio Calabria, República Italiana.png
7;it/SS107 Bis, 88831 Crotone, Italy.png
7;it/SS18, Rofrano, Salerno, Italy.png
7;it/SS195, 09010 Pula, Cagliari, Italië.png
7;it/SS222, 53011 Castellina in Chianti, Siena, Italien.png
7;it/SS240, 38065 Mori, Trentino, Italy.png
7;it/SS379, 72017 Fasano, Brindisi, Italy.png
7;it/SS379, 72017 Ostuni, Brindisi, Italy.png
7;it/SS401, 85020 Pescopagano, Potenza, Italië.png
7;it/SS618, 86096 Macchiagodena Isernia, Italy.png
7;it/SS627, 03040 Villa Latina, Frosinone, Italy.png
7;it/SS652, 66044 Archi, Chieti, Italien.png
7;it/SS86, Forlì del Sannio, Isernia, Italy.png
7;it/SS92, 85014 Laurenzana, Potenza, Italy.png
7;it/Strada Arginello Schiappa, 1, 46027 San Benedetto Po, Mantua, Italy.png
7;it/Strada Avigliana, 4, 10090 Trana, Turin, Italy.png
7;it/Strada Comunale Fonticelli, 14, 86092 Le Coste Isernia, Italy.png
7;it/Strada Gigli, 66100 Chieti, Italy.png
7;it/Strada la Rizza, 22, 37135 Verona, Italy.png
7;it/Strada Litoranea, 04016 Sabaudia, Latina, Italy.png
7;it/Strada Mirandola, 24, 46040 Rodigo, Mantua, Italy.png
7;it/Strada Provinciale 101 di Montemaggio, 53031 Sovicille, Siena, Italy.png
7;it/Strada Provinciale 117 la Maremmana, 53024 Montalcino, Siena, Italy.png
7;it/Strada Provinciale 126, 12060 Rocca Cigliè, Cuneo, Italy.png
7;it/Strada Provinciale 129, 74028 Sava, Taranto, Italy.png
7;it/Strada Provinciale 132, 01020 Graffignano, Viterbe, Italie.png
7;it/Strada Provinciale 135ter, 98063 Gioiosa Marea, Messina, Italy.png
7;it/Strada Provinciale 140, 98060 Gliaca Messina, Italy.png
7;it/Strada Provinciale 143, 98061 Brolo, Messina, Italy.png
7;it/Strada Provinciale 16a, 101-121, 00060 Riano Rome, Italy.png
7;it/Strada Provinciale 17 di Capodigiano, 85054 Muro Lucano Potenza, República Italiana.png
7;it/Strada Provinciale 17, 60035 Jesi, Ancona, Italië.png
7;it/Strada Provinciale 178, 23804 Monte Marenzo, Lecco, Italy.png
7;it/Strada Provinciale 208, 12074 Cortemilia, Coni, Italie.png
7;it/Strada Provinciale 21, Baone, פדובה, איטליה.png
7;it/Strada Provinciale 210, 84079 Vibonati, Salerno, Italy.png
7;it/Strada Provinciale 22, 4, 88900 Crotone, Italy.png
7;it/Strada Provinciale 24, 41046 Palagano, Modena, Italy.png
7;it/Strada Provinciale 24, 93010 Milena, Caltanissetta, Italie.png
7;it/Strada Provinciale 272, Ferentino, Frosinone, Italy.png
7;it/Strada Provinciale 29, 37010 Monte Baldo Verona, Italië.png
7;it/Strada Provinciale 3, 19020 Sesta Godano, La Spezia, Italy.png
7;it/Strada Provinciale 30, 92011 Cattolica Eraclea, Agrigento, Italy.png
7;it/Strada Provinciale 36, 36050 Sovizzo, Vicenza, Italy.png
7;it/Strada Provinciale 37, 92010 Caltabellotta, Agrigento, Italy.png
7;it/Strada Provinciale 37, 92019 Sciacca, Agrigento, Italy.png
7;it/Strada Provinciale 38, 53020 Trequanda, Siena, Italy.png
7;it/Strada Provinciale 45, 03037 Pontecorvo, Frosinone, Italy.png
7;it/Strada Provinciale 48a, 00025 Gerano, Rome, Italy.png
7;it/Strada Provinciale 51 di Balvano, Balvano, Potenza, Italy.png
7;it/Strada Provinciale 53, 62029 Tolentino, Macerata, Italië.png
7;it/Strada Provinciale 55, 61041 Acqualagna, Pesaro and Urbino, Italy.png
7;it/Strada Provinciale 55a, 00036 Palestrina Rome, Italy.png
7;it/Strada Provinciale 57, 05010 San Venanzo, Terni, Italy.png
7;it/Strada Provinciale 6 Appula, 85011 Acerenza, פוטנזה, איטליה.png
7;it/Strada Provinciale 60 di Lagotodaro, Viggiano, Potenza, Italie.png
7;it/Strada Provinciale 60, 26030 Gussola, Cremona, Italy.png
7;it/Strada Provinciale 64, 90022 Caltavuturo, Palermo, Italy.png
7;it/Strada Provinciale 76, 33018 Tarvisio, Udine, Italy.png
7;it/Strada Provinciale 77, 84040 Casal Velino, Salerno, Italy.png
7;it/Strada Provinciale 81, 47015 Brisighella, Ravenna, Italy.png
7;it/Strada Provinciale 84, Cilento and Vallo di Diano National Park, 84050 Futani, Salerno, Italy.png
7;it/Strada Provinciale 85 Setteponti, 52100 Arezzo, Italie.png
7;it/Strada Provinciale 85, 70033 Corato, Bari, Italy.png
7;it/Strada Provinciale 9, 28100 Novara, Italy.png
7;it/Strada Provinciale 93, 83020 Domicella Avellino, Italy.png
7;it/Strada Provinciale 99, 71024 Candela, Foggia, Italy.png
7;it/Strada Provinciale della Valle del Rigo, 53040 San Casciano dei Bagni, Sienne, Italie.png
7;it/Strada Provinciale Fondo Valle Basentello, 75010 Matera, Italy.png
7;it/Strada Provinciale Valdarno Casentinese, 52028 Terranuova Bracciolini, Arezzo, Italie.png
7;it/Strada Sant'Andrea, 18100 Imperia, Italië.png
7;it/Strada Statale 115, 92013 Menfi, Agrigento, Italy.png
7;it/Strada Statale 230 Via Vercelli, 13873 S.s. 230 Biella, Italy.png
7;it/Tangenziale Est, Vimercate, Monza and Brianza, Italy.png
7;it/Terzone, 241, 02016 Terzone Rieti, Italy.png
7;it/Unnamed Road, Forlì-Cesena, Italy.png
7;it/Via A. Catalani, 7, 00039 Valle Martella Rome, Italy.png
7;it/Via A. Volta, 9, 45035 Castelmassa Rovigo, Italy.png
7;it/Via Aip, 4, 33026 Paluzza, Udine, Italy.png
7;it/Via Alda Costa, 1, 47924 Rimini, Italy.png
7;it/Via Alessandro Manzoni, 73012 Campi Salentina, Lecce, Italy.png
7;it/Via Antonelli, 64, 60010 Brugnetto Ancona, Italy.png
7;it/Via Apparizione, 12038 Canavere Basse Cuneo, Italy.png
7;it/Via Archia, 75025 Policoro, Matera, Italy.png
7;it/Via Armetta, 5, 18013 Diano San Pietro, Imperia, Italy.png
7;it/Via Arnovecchio, 45, 50053 Empoli, Florence, Italy.png
7;it/Via Badia 2 Traversa, 12, 03023 Ceccano, Frosinone, Italië.png
7;it/Via Balossa, 11, 20026 Novate Milanese Milan, Italy.png
7;it/Via Braida di Ros, 30, 33010 Pagnacco Udine, Italy.png
7;it/Via Bruno Buozzi, 8, 60030 Santa Maria Nuova Ancona, Italy.png
7;it/Via Cal da Prà, 7, 32036 Sedico, Belluno, Italy.png
7;it/Via Cal del Bosco, 31050 Vedelago, Treviso, Italy.png
7;it/Via Campo dei Fiori, 294, 22070 Valmorea Como, Italy.png
7;it/Via Canaletta Superiore, 60, 35048 Stanghella, Padua, Italy.png
7;it/Via Carducci, 310, 21042 Caronno Pertusella Varese, Italy.png
7;it/Via Carioni, 20064 Gorgonzola, Milan, Italy.png
7;it/Via Casa Manzi, 21, 83020 Quindici Avellino, Italie.png
7;it/Via Case Greche, 1, 25050 Solato Prowincja Brescia, Włochy.png
7;it/Via Casenda, 17, 23027 Era Sondrio, Italy.png
7;it/Via Cavrara, 11, 37057 Comotto Verona, Italy.png
7;it/Via Coassoli, 86, 10060 Cantalupa Turin, Italy.png
7;it/Via Cristoforo Colombo, 7, 13017 Quarona Vercelli, Italy.png
7;it/Via Cucco, 97, Trévise, Italie.png
7;it/Via degli Aceri, 12, 41034 Finale Emilia, Módena, Italia.png
7;it/Via dei Donoratico, 87, 09131 Cagliari, Italy.png
7;it/Via del Casello, 06073 Corciano, Perugia, Italy.png
7;it/Via del Laghetto, 95, 00065 Rome, Italy.png
7;it/Via del Lavoro, 1, 36027 Rosà Vicenza, Italy.png
7;it/Via della Fasciana, 15011 Acqui Terme, Alessandria, Italy.png
7;it/Via delle Muse, 96100 Fontane Bianche Syracuse, Italy.png
7;it/Via di San Donnino, 50052 Certaldo, Florence, Italy.png
7;it/Via Domenico Manzo, 35, 71015 Sannicandro Garganico Foggia, Italy.png
7;it/Via Duca degli Abruzzi, 22, 66040 Perano Chieti, Italy.png
7;it/Via Elio Vittorini, 36, 74020 Faggiano Taranto, Italy.png
7;it/Via Europa, Villa Carcina, Brescia, Italy.png
7;it/Via Ferrovia, 2, 83030 Greci Avellino, Italy.png
7;it/Via Fossa Ronchi, 2, 42015 Correggio Reggio Emilia, Italy.png
7;it/Via Fossadelle di Sopra, 1, 31047 Ponte di Piave, Treviso, Italy.png
7;it/Via Francesco Baracca, 37, 20832 Desio Monza et de la Brianza, Italie.png
7;it/Via Francesco Carchidio, 1-3, 20144 Milan, Italy.png
7;it/Via Francesco Guicciardini, 26, 36100 Vicence, Italie.png
7;it/Via Fratta, 15, 10050 Villar Focchiardo, Turijn, Italië.png
7;it/Via G.Marconi, 151, 12030 Marene Cuneo, República Italiana.png
7;it/Via Giacomo Matteotti, 35, 31029 Vittorio Veneto Treviso, Italy.png
7;it/Via Giovanni Prati, 11, 37124 Verona, Italy.png
7;it/Via Grazia Deledda, 11, 09090 Usellus Oristano, Italy.png
7;it/Via Guglielmo Oberdan, 14, 73040 Neviano Lecce, Italien.png
7;it/Via Impiove, 14, 21018 Sesto Calende Varese, Italy.png
7;it/Via Isonzo, 20, 37030 Colognola Ai Colli Verona, Italy.png
7;it/Via Lardino, 81041 Vitulazio Caserta, Italy.png
7;it/Via Località Cà Belvedere, 1, 37069 Villafranca di Verona, Verona, Italy.png
7;it/Via Longarina, 19, 00040 Ariccia Rome, Italy.png
7;it/Via Luciano Manara, 8, 43036 Fidenza Prowincja Parma, Włochy.png
7;it/Via Macedonio Melloni, 261, 06049 Spoleto Perugia, Italy.png
7;it/Via Marittima, 04014 Pontinia, Latina, Italy.png
7;it/Via Meduna, 10, 33077 Sacile Pordenone, Italy.png
7;it/Via Monte Grappa, 59C, 31037 Loria, Treviso, Italy.png
7;it/Via Montegrappa, 26-30, 05100 Terni, Italy.png
7;it/Via Nazario Sauro, 19, 31036 Istrana Treviso, Italy.png
7;it/Via Nino Costa, 10064 Roletto, Turin, Italy.png
7;it/Via Normandia, 177, 40132 Bologna, Italy.png
7;it/Via Ortali, 4-5, 13868 Sostegno Biella, Italy.png
7;it/Via Parmesane, 62, 25010 Remedello di Sotto Brescia, Italie.png
7;it/Via Penghe, 22, 35030 Caselle Padua, Italy.png
7;it/Via Piei, 9, 32033 Lamon BL, Italia.png
7;it/Via Pieve di Rosa, 14, 33030 Camino al Tagliamento, Udine, Italy.png
7;it/Via Pio X, 10, 84047 Capaccio, Salerno, Italy.png
7;it/Via Raffaello Sanzio, 25, 80031 Brusciano Naples, Italy.png
7;it/Via Revedoli, 53, 30020 Revedoli Venice, Italy.png
7;it/Via Risorgimento, 17, 17051 Marina di Andora Savona, Italy.png
7;it/Via Roma, 1, 26040 Derovere Cremona, Italy.png
7;it/Via Roma, 37, 22070 Guanzate Como, Italy.png
7;it/Via Roma, 99, 27023 Cassolnovo פאויה, איטליה.png
7;it/Via S. Maria a Palo, 39, 84014 Nocera Inferiore Salerno, Italy.png
7;it/Via Sa Cresiedda, 09013 Carbonia, Carbonia-Iglesias, Italy.png
7;it/Via Sabbionara, 1635, 35040 Ponte Biginello Padua, Italy.png
7;it/Via San Gervasio, 25032 Chiari, Brescia, Italy.png
7;it/Via San Lorenzo, 42013 Casalgrande, Reggio Emilia, Italy.png
7;it/Via San Martino, 30, Parco Nazionale dei Monti Sibillini, 06046 Norcia Perugia, Italy.png
7;it/Via Santa Rosa, 36010 Zané Vicenza, Italy.png
7;it/Via Santissima, 19, 33032 Bertiolo Udine, Italy.png
7;it/Via Savena Abbandonata, 40052 Baricella, Bolonha, República Italiana.png
7;it/Via Scopicciaia, 11, 40030 Castel di Casio, Bologna, Italy.png
7;it/Via Sermonetana, 04013 Sermoneta Scalo Latina, Italy.png
7;it/Via Siris, 29, 85033 Episcopia Potenza, Italy.png
7;it/Via Stradello Lama, 41019 Soliera, Modena, Italy.png
7;it/Via Tornadri, 572, 23020 Lanzada Sondrio, Italie.png
7;it/Via Torquato Tasso, 104, 08020 Budoni, Olbia-Tempio, Italy.png
7;it/Via Ugo Ferrandi, 2-6, 28100 Novara, Italië.png
7;it/Via Venia, 22, 87040 Parenti Cosenza, Italy.png
7;it/Via Vigna Chiesa, 13-35, 85034 Francavilla in Sinni, Potenza, Italy.png
7;it/Via Villa, 29, 81040 Liberi, Caserta, República Italiana.png
7;it/Via Villasche, 25032 Chiari, Brescia, Italy.png
7;it/Via Vittorio Emanuele, 1, 27050 Ghiaie Pavia, Italy.png
7;it/Viale dei Mille, 138, 43100 Parma, Italy.png
7;it/Viale Europa, 13, 80059 Torre del Greco Naples, Italy.png
7;it/Vico XVII Modugno, 70128 Bari, Italy.png
7;it/Vicolo Mergolo, 89900 Vibo Valentia, Italy.png
8;no/2485, Norway.png
8;no/Amlatunnelen, 6854 Kaupanger, Norway.png
8;no/Arendalsveien, 4900 Tvedestrand, Norway.png
8;no/Arko-vegen, 2210 Granli, Noruega.png
8;no/Atnaveien 8670, 2476 Atna, Norway.png
8;no/Baelgiouda 16, 9517 Alta, Norwegia.png
8;no/Baksidevegen 6, 2682 Lalm, Norwegia.png
8;no/Beahcevardievva 139-149, 9730 Karasjok, Norway.png
8;no/Bingenveien 5, 1860 Troegstad, Norway.png
8;no/Birger Hatlebakks veg 18, 6415 Molde, Norway.png
8;no/Blaasenborgveien 14, 4317 Sandnes, Norway.png
8;no/Blidensol 3, 4321 Sandnes, Norway.png
8;no/Boelstadtunet 3-5, 3430 Spikkestad, Norway.png
8;no/Bogavegen, 7724 Steinkjer, Reino da Noruega.png
8;no/Bokfinkveien 1, 4626 Kristiansand, Norway.png
8;no/Brandeaasen 2, 4700 Vennesla, Norwegia.png
8;no/Bratsbergvegen 104B, 7037 Trondheim, Norwegia.png
8;no/Broesetvegen 68, 7046 Trondheim, Norway.png
8;no/Broettemsvegen 165, 7072 Heimdal, Norge.png
8;no/Bryggevegen 11, 2609 Lillehammer, Norway.png
8;no/Buevegen, 4360 Varhaug, Norway.png
8;no/Bygdavegen, 6200 Stranda, Norge.png
8;no/Conrad Mohrs veg 58, 5072 Bergen, Norway.png
8;no/Daleveien 457-459, 4517 Mandal, Noruega.png
8;no/Dalsroaveien 19, 3158 Andebu, Norway.png
8;no/Drangedalsveien 768, 3766 Sannidal, Norway.png
8;no/Droebakveien, 1454 Fagerstrand, Norvège.png
8;no/E10 170, 8392 Soervaagen, Norwegia.png
8;no/E134 40, 3895 Edland, Norway.png
8;no/E16 10, 6887 Laerdal, Norwegen.png
8;no/E16 10, 6888 Borgund, Norge.png
8;no/E16 160, 2930 Bagn, Norway.png
8;no/E16 20, 3525 Hallingby, Norway.png
8;no/E16 30, 6888 Borgund, Norwegia.png
8;no/E16 480, 6888 Borgund, Norway.png
8;no/E16, 2032 Maura, Norway.png
8;no/E16, 3520 Jevnaker, Norway.png
8;no/E16, 5700 Voss, Norway.png
8;no/E18, 3220 Sandefjord, Norway.png
8;no/E18, 4790 Lillesand, Norway.png
8;no/E39 10, 6827 Breim, Norway.png
8;no/E39 1097-1137, 4376 Helleland, Norway.png
8;no/E39 160, 6800 Foerde, Norway.png
8;no/E39 330, 4438 Sira, Norway.png
8;no/E39, 6260 Skodje, Norway.png
8;no/E6 10, 7340 Oppdal, Norway.png
8;no/E6 100, 9161 Burfjord, Norway.png
8;no/E6 110, 9840 Varangerbotn, Norway.png
8;no/E6 118, 9930 Neiden, Norway.png
8;no/E6 120, 7732 Steinkjer, Norway.png
8;no/E6 120, 9620 Kvalsund, Norway.png
8;no/E6 123, 9713 Russenes, Norvège.png
8;no/E6 130, 7288 Soknedal, Norway.png
8;no/E6 135, 9620 Kvalsund, Norway.png
8;no/E6 139, 9620 Kvalsund, Norway.png
8;no/E6 140, 8250 Rognan, Reino da Noruega.png
8;no/E6 140, 9840 Varangerbotn, Norway.png
8;no/E6 150, 9360 Bardu, Norway.png
8;no/E6 50, 9845 Tana, Norway.png
8;no/E6 500, 8276 Ulvsvaag, Norvégia.png
8;no/E6 550, 9161 Burfjord, Norway.png
8;no/E6 90, 7397 Rennebu, Norvège.png
8;no/E6 950, 2636 Øyer, Norway.png
8;no/E6, 1747 Skjeberg, Norway.png
8;no/E6, 2662 Dovre, Norway.png
8;no/E6, 7391 Rennebu, Norway.png
8;no/E6, 7550 Hommelvik, Norway.png
8;no/E6, 7550 Hommelvik, Norwegia.png
8;no/E6, 9040 Nordkjosbotn, Norway.png
8;no/E6, 9321 Moen, Reino da Noruega.png
8;no/E69 110, 9713 Russenes, Norvège.png
8;no/E69 127, 9750 Honningsvaag, Norway.png
8;no/E69 148, 9750 Honningsvaag, Norway.png
8;no/E75 700, 9800 Vadsoe, Norwegia.png
8;no/E8, 9143 Skibotn, Norway.png
8;no/Egsveien, 4615 Kristiansand, Reino da Noruega.png
8;no/Eiaveien 119, 4376 Helleland, Norway.png
8;no/Eidsvollvegen 210, 2170 Fenstad, Norway.png
8;no/Eidsvollvegen, 2160 Vormsund, Norway.png
8;no/Eidsvollvegen, 2170 Fenstad, Norvegia.png
8;no/Ekerudlia 8, 1476 Rasta, Norway.png
8;no/Elgveien 10-12, 4818 Faervik, Norway.png
8;no/Finholtvegen, 2114 Disenaa, Norway.png
8;no/Fitjarvegen 365-375, 5410 Sagvaag, Norway.png
8;no/Fjellveien 33-35, 3121 Noetterøy, Norway.png
8;no/Foerresdalen 44, 5563 Førresfjorden, Norway.png
8;no/Frakkagjerddalen 17-18, 5563 Foerresfjorden, Norway.png
8;no/Fylkesveg 1 280, 9402 Harstad, Norway.png
8;no/Fylkesveg 1 30, 5961 Brekke, Norway.png
8;no/Fylkesveg 105 20, 5627 Jondal, Norway.png
8;no/Fylkesveg 108 50, 7630 Åsen, Norway.png
8;no/Fylkesveg 109 40, 3628 Veggli, Norway.png
8;no/Fylkesveg 115 130, 7165 Oksvoll, Norway.png
8;no/Fylkesveg 115 260, 7165 Oksvoll, Norway.png
8;no/Fylkesveg 115 510, 7165 Oksvoll, Norwegen.png
8;no/Fylkesveg 115, 7620, Norway.png
8;no/Fylkesveg 122, 7600 Levanger, Norge.png
8;no/Fylkesveg 125 140, 7600 Levanger, Norway.png
8;no/Fylkesveg 127 1320, 4920 Stauboe, Norway.png
8;no/Fylkesveg 13 410, 4463 Ualand, Norvégia.png
8;no/Fylkesveg 134 20, 9620 Kvalsund, Norvège.png
8;no/Fylkesveg 141 210, 9357 Tennevoll, Norway.png
8;no/Fylkesveg 151 170, 4820 Froland, Norvège.png
8;no/Fylkesveg 152 850, 4820 Froland, Norway.png
8;no/Fylkesveg 159 210, 4820 Froland, Norway.png
8;no/Fylkesveg 165 27, 8850 Heroey, Norvège.png
8;no/Fylkesveg 172 10-20, 3517 Hoenefoss, Norja.png
8;no/Fylkesveg 173 140, 9334 Øverbygd, Norway.png
8;no/Fylkesveg 174 130, 9334 Øverbygd, Norway.png
8;no/Fylkesveg 179 570, 6320 Isfjorden, Norwegia.png
8;no/Fylkesveg 18 1400, 6094 Leinoey, Norway.png
8;no/Fylkesveg 181 12, 8820 Doenna, Norway.png
8;no/Fylkesveg 181 94-106, 5238 Bergen, Norway.png
8;no/Fylkesveg 182 130, 6350 Eidsbygda, Norway.png
8;no/Fylkesveg 183 70, 9716 Boerselv, Norway.png
8;no/Fylkesveg 191 1600, 4818 Faervik, Norway.png
8;no/Fylkesveg 2 640, 6084 Larsnes, Norwegia.png
8;no/Fylkesveg 205 30, 1825 Tomter, Norway.png
8;no/Fylkesveg 223 3070, 9730 Karasjok, Norway.png
8;no/Fylkesveg 232, 9303, Norway.png
8;no/Fylkesveg 237 30, 1930 Aurskog, Norwegia.png
8;no/Fylkesveg 244 260, 8658 Mosjoeen, Norway.png
8;no/Fylkesveg 249 840, 7130 Brekstad, Norway.png
8;no/Fylkesveg 256 540, 3760 Neslandsvatn, Norway.png
8;no/Fylkesveg 256, 4760 Birkeland, Norway.png
8;no/Fylkesveg 262 110, 2910 Aurdal, Norwegia.png
8;no/Fylkesveg 263 1161, 9770 Mehamn, Norvège.png
8;no/Fylkesveg 266 550, 9300 Finnsnes, Norway.png
8;no/Fylkesveg 273 26, 8680 Trofors, Norway.png
8;no/Fylkesveg 281 1360, 9050 Storsteinnes, Norway.png
8;no/Fylkesveg 283 1050, 9321 Moen, Norway.png
8;no/Fylkesveg 286 10, 9057 Vikran, Norway.png
8;no/Fylkesveg 286 70, 4330 Ålgaard, Norway.png
8;no/Fylkesveg 291 30, 7255 Sundlandet, Reino da Noruega.png
8;no/Fylkesveg 292 50, 4735 Evje, Norway.png
8;no/Fylkesveg 294 220, 9042 Laksvatn, Norway.png
8;no/Fylkesveg 294 40, 9042 Laksvatn, Norway.png
8;no/Fylkesveg 295 10, 9040 Nordkjosbotn, Norway.png
8;no/Fylkesveg 296 170, 6670 Øydegard, Norway.png
8;no/Fylkesveg 3, 4994 Akland, Norway.png
8;no/Fylkesveg 300 40, 7730 Beitstad, Norway.png
8;no/Fylkesveg 301 150, 7257 Snillfjord, Norway.png
8;no/Fylkesveg 301, 7257 Snillfjord, Norway.png
